Data de emissão	Pedido	Razão social (Nome) - Cliente (Pedido)	Item	Descrição do item	Subgrupo (Código) - Item	Descrição - Família de itens (Item)	Qtde. solicitada	Qtde. cancelada	Qtde. faturada	Valor unitário	Data de previsão de faturamento - Pedido	Impostos dos itens dos pedidos - Valor ICMS destinatário	Valor do ICMS - Impostos dos itens dos pedidos	Valor do PIS - Impostos dos itens dos pedidos	Valor de COFINS - Impostos dos itens dos pedidos	Preço de custo - Item	Custo de matéria-prima - Item	Gastos gerais de fabricação	Custo da mão de obra - Item	Estado (Sigla) - Cliente (Pedido)	Representante - Razão social (Representante)	Cliente - Data de cadastro	Família de clientes
06/01/2026	4450	V. FAIR TRADE COMERCIO E EXPORTACAO DE CALCADOS E ACESSORIOS LTDA	100028.0012	BANCO LIBRE SETOR CONCAVO GR R7016 FOSC MICR PE ARC GR R7016 FOSC MICR	101	LIBRE	2,0000	0,0000	2,0000	13600,6970	26/02/2026	0,00	3370,25	393,21	1811,17	0,000000	2679,5400	0,0000	0,0000	SP	METALCO DO BRASIL LTDA	06/01/2026	OUTRAS INDUSTRIAS
06/01/2026	4450	V. FAIR TRADE COMERCIO E EXPORTACAO DE CALCADOS E ACESSORIOS LTDA	100028.0013	BANCO LIBRE SETOR CONVEXO GR R7016 FOSC MICR PE ARC GR R7016 FOSC MICR	101	LIBRE	2,0000	0,0000	2,0000	13600,6970	26/02/2026	0,00	3370,25	393,21	1811,17	0,000000	4257,8650	0,0000	0,0000	SP	METALCO DO BRASIL LTDA	06/01/2026	OUTRAS INDUSTRIAS
08/01/2026	4459	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	102	BOX	1,0000	0,0000	1,0000	1648,0000	30/01/2026	0,00	121,13	25,19	116,04	0,000000	1133,7500	0,0000	0,0000	MA	METALCO DO BRASIL LTDA	14/08/2023	REDES NACIONAIS
08/01/2026	4458	SECRETARIA DE ESTADO DE TRANSPORTE E MOBILIDADE DO DISTRITO FEDERAL	ADM-0043	PRESTACAO DE SERVICO DE MONTAGEM	10	SERVICO	1,0000	0,0000	0,0000	570840,0000	30/04/2026	0,00	0,00	9418,86	43383,84	0,000000	0,0000	0,0000	0,0000	DF	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	13/05/2025	ORGAO PUBLICO ESTADUAL
08/01/2026	4452	FRANCA PINTO EMPREENDIMENTOS IMOBILIARIOS LTDA	500482.0001	BEBEDOURO FUENTE PT S/TIGELA GR R7016 FOSC MICR C/FILTRO	109	FUENTE	2,0000	0,0000	2,0000	4557,0823	18/02/2026	700,23	1148,38	119,88	552,18	0,000000	1158,0300	0,0000	0,0000	SP	METALCO DO BRASIL LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4452	FRANCA PINTO EMPREENDIMENTOS IMOBILIARIOS LTDA	100230.0013	LIXEIRA BOX IRON 100 L GRAFITE R7016 PORTA GRAFITE R7016	102	BOX	2,0000	0,0000	2,0000	3350,8877	18/02/2026	514,89	844,42	88,15	406,03	0,000000	992,5650	0,0000	0,0000	SP	METALCO DO BRASIL LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4454	MB3 ENGENHARIA LTDA	100010.0026	BICICLETARIO SPYRA 6 PT R9006 FOSC MICR	103	SPYRA	1,0000	0,0000	1,0000	2312,0082	28/01/2026	0,00	291,31	33,34	153,57	0,000000	583,5800	0,0000	0,0000	SP	METALCO DO BRASIL LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4456	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	102	BOX	1,0000	0,0000	1,0000	1648,0000	30/01/2026	0,00	121,13	25,19	116,04	0,000000	1133,7500	0,0000	0,0000	MA	METALCO DO BRASIL LTDA	08/01/2026	REDES NACIONAIS
08/01/2026	4461	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300150.0001	BANCO DOLOMITI B - 1800MM CT CZ VERNIZ MAD REFL CASTA DECK	301	DOLOMITI	11,0000	0,0000	0,0000	2053,3527	30/04/2026	0,00	3839,77	309,33	1424,78	0,000000	1102,7581	0,0000	160,0500	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4461	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300017.0004	FLOREIRA CRISTINA A 1500 X 560 CT CZ VERNIZ	302	CRISTINA	3,0000	0,0000	3,0000	3621,1622	30/04/2026	0,00	1846,79	148,78	685,27	0,000000	464,4589	0,0000	271,0125	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4461	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300013.0004	FLOREIRA CLASSICA 570 CT CZ VERNIZ	302	CLASSICA	9,0000	0,0000	9,0000	1334,7972	30/04/2026	0,00	2042,24	164,52	757,79	0,000000	69,9341	0,0000	221,2550	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4461	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300125.0003	BANCO STONE M CT CZ VERNIZ	301	STONE	1,0000	0,0000	1,0000	4631,5866	30/04/2026	0,00	787,37	63,43	292,16	0,000000	869,8750	0,0000	233,7400	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4461	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	300124.0003	BANCO STONE P CT CZ VERNIZ	301	STONE	3,0000	0,0000	3,0000	3992,0159	30/04/2026	0,00	2035,93	164,01	755,45	0,000000	496,1992	0,0000	193,7300	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4461	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	200015.0010	BANCO IDEA L C - 1800MM COM ENCOSTO PR R9005 FOSC MICR CASTA DECK	201	IDEA	4,0000	0,0000	4,0000	7266,6530	30/04/2026	0,00	5101,92	395,42	1821,32	0,000000	1877,0175	0,0000	0,0000	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4461	SPE THS EMPREENDIMENTO IMOBILIARIO LTDA	100190.0024	LIXEIRA BOX WOOD B - 100 L PR 9005 FM MAD REFL CASTA DECK	102	BOX	3,0000	0,0000	3,0000	3969,7453	30/04/2026	0,00	2125,80	161,43	743,54	0,000000	929,9933	0,0000	0,0000	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4463	OBRA PRONTA - PROJETOS E EXECUCOES DE ENGENHARIA LTDA.	300096.0005	BANCO VENEZIA 1900 MM CT CZ VERNIZ	301	VENEZIA	18,0000	0,0000	18,0000	1357,5690	24/02/2026	0,00	4154,16	334,65	1541,44	0,000000	207,6771	0,0000	206,8000	RS	VENDEDOR INTERNO - 3	08/01/2026	CONSTRUTORAS/INCORPORADORAS
08/01/2026	4463	OBRA PRONTA - PROJETOS E EXECUCOES DE ENGENHARIA LTDA.	100056.0007	LIXEIRA BRAVO ECONOMICA DUPLA PR R9005 FOSC MICR PR 9005 FM PR 9005 FM	102	BRAVO	29,0000	0,0000	29,0000	1704,9510	24/02/2026	0,00	8825,68	670,20	3086,96	0,000000	481,0665	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	08/01/2026	CONSTRUTORAS/INCORPORADORAS
12/01/2026	4465	OMP DO BRASIL	500101	BASE MOBILE CINZA SEM SAIDA ELETRICA PRONTA	399	OUTROS	1,0000	0,0000	1,0000	94,1838	20/02/2026	0,00	11,30	1,37	6,30	0,000000	26,5181	0,0000	49,1500	RS	METALCO DO BRASIL LTDA	23/11/2015	INDUSTRIA DE MÓVEIS CORPORATIV
12/01/2026	4464	SENAC-MT	500904.0002	DEMETRA H AZUL RAL 5010 CT CZ VERNIZ	301	DEMETRA	8,0000	0,0000	8,0000	7021,3000	19/01/2026	6767,52	3931,93	750,27	3455,79	0,000000	845,9433	0,0000	250,5400	MT	SISTEMAS RJB REPRESENTACOES LTDA	29/04/2025	ORGAO PUBLICO FEDERAL
14/01/2026	4468	LEGNA REPRESENTACAO COMERCIAL LTDA	100055.0007	LIXEIRA BRAVO ECONOMICA SIMPLES GR R7016 FOSC MICR GR 7016 FM CONCRET.	102	BRAVO	20,0000	0,0000	20,0000	507,3084	23/02/2026	0,00	710,23	155,69	717,13	0,000000	492,6735	0,0000	0,0000	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	11/08/2023	DISTRIBUIDOR AUTORIZADO BLACK
14/01/2026	4469	SLM CONSTRUCOES E SERVICOS SUSTENTAVEIS LTDA	100010.0017	BICICLETARIO SPYRA 6 LA R2004 FOSC MICR	103	SPYRA	2,0000	0,0000	2,0000	2164,9056	09/02/2026	0,00	545,56	62,44	287,60	0,000000	935,0800	0,0000	0,0000	SC	VENDEDOR INTERNO - 3	29/04/2024	CONSTRUTORAS/INCORPORADORAS
14/01/2026	4472	CYRELA SUL 024 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA	300203.0001	LIXEIRA DOHA ACESSIVEL CT CZ VERNIZ	305	DOHA	18,0000	0,0000	0,0000	1227,8357	20/04/2026	0,00	3757,18	302,67	1394,13	0,000000	356,2451	0,0000	262,6600	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	28/01/2025	CONSTRUTORAS/INCORPORADORAS
14/01/2026	4471	CYRELA SUL 025 EMPREENDIMENTOS IMOBILIARIOS SPE LTDA	300203.0001	LIXEIRA DOHA ACESSIVEL CT CZ VERNIZ	305	DOHA	23,0000	0,0000	0,0000	1227,8358	20/04/2026	0,00	4800,84	386,75	1781,39	0,000000	356,2451	0,0000	262,6600	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	30/04/2025	CONSTRUTORAS/INCORPORADORAS
16/01/2026	4479	PARK ADMINISTRADORA DE BENS LTDA	300010.0023	BANCO SARAH CT CZ VERNIZ	301	SARAH	6,0000	0,0000	6,0000	1894,5280	15/07/2026	568,36	1364,06	155,67	717,04	0,000000	408,4009	0,0000	162,2100	SC	VENDEDOR INTERNO - 3	14/01/2026	
16/01/2026	4476	L S ENGENHARIA E CONSTRUTORA LTDA	100011.0022	BEBEDOURO FUENTE GR R7016 FOSC MICR C/FILTRO	109	FUENTE	3,0000	0,0000	3,0000	3057,9600	11/02/2026	1160,55	674,28	121,09	557,77	0,000000	1389,9400	0,0000	0,0000	ES	VENDEDOR INTERNO - 3	16/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4487	CONSTRUTORA OLIVEIRA LTDA	300010.0024	BANCO SARAH CT CZ VERNIZ	301	SARAH	25,0000	0,0000	25,0000	1682,1106	10/02/2026	0,00	5046,33	610,61	2812,49	0,000000	408,4009	0,0000	208,2600	SC	VENDEDOR INTERNO - 3	16/02/2021	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4488	GIORDANI TURISMO LTDA	100034.0056	LIXEIRA SPENCER ACO CORTEIN ACO CORTEIN	102	SPENCER	2,0000	0,0000	2,0000	1304,2798	27/02/2026	0,00	465,63	35,36	162,86	0,000000	720,6700	0,0000	0,0000	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	21/10/2025	OUTROS CONSUM. FINAIS PESSOA J
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	300214.0003	KORE A CT CZ HIDROR	301	KORE	2,0000	0,0000	0,0000	7436,2500	01/06/2026	743,63	1784,70	203,68	938,16	0,000000	19,2171	0,0000	18,7500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	300216.0002	KORE C CT CZ HIDROR	301	KORE	2,0000	0,0000	0,0000	8463,0000	01/06/2026	846,30	2031,12	231,80	1067,69	0,000000	789,2171	0,0000	18,7500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	300215.0002	KORE B CT CZ HIDROR	301	KORE	2,0000	0,0000	0,0000	8463,0000	01/06/2026	846,30	2031,12	231,80	1067,69	0,000000	789,2171	0,0000	18,7500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	300110.0003	BANCO STONE G CT CZ HIDROR	301	STONE	8,0000	0,0000	8,0000	3249,0499	01/06/2026	1299,62	3119,09	355,97	1639,60	0,000000	1145,6144	0,0000	290,3000	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	300200.0002	BANCO NOVA RECIFE M CT CZ HIDROR	301	ITENS ESPECIAIS	4,0000	0,0000	4,0000	913,1114	01/06/2026	182,62	438,29	50,02	230,40	0,000000	148,1263	0,0000	139,4500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	300199.0002	BANCO NOVA RECIFE P CT CZ HIDROR	301	ITENS ESPECIAIS	4,0000	0,0000	4,0000	512,0472	01/06/2026	102,41	245,78	28,05	129,20	0,000000	93,4425	0,0000	126,4000	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	300172.0003	BANCO FLO C/ ASSENTO DE MADEIRA CT CZ HIDROR	301	PRODUTOS EXCLUSIVOS	6,0000	0,0000	6,0000	2607,7500	01/06/2026	782,33	1877,58	214,28	986,98	0,000000	1158,2771	0,0000	236,2500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	200067.0009	MESA AIR L CORTEIN MAD REFL INCO UV GL	202	AIR/PIC NIC	4,0000	0,0000	4,0000	7652,6016	01/06/2026	1580,26	3792,63	416,42	1918,05	0,000000	4972,7000	0,0000	0,0000	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	300088.0006	BANCO RIVOLA CT CZ HIDROR	301	RIVOLA	11,0000	0,0000	11,0000	1765,3806	01/06/2026	970,96	2330,30	265,95	1224,96	0,000000	716,7284	0,0000	323,3500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	100189.0031	LIXEIRA BOX WOOD A - 50L ACO CORTEIN MAD REFL INCOL UV GLASS	102	BOX	34,0000	0,0000	34,0000	2051,7886	01/06/2026	3662,44	8789,86	945,59	4355,45	0,000000	1131,2967	0,0000	0,0000	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
19/01/2026	4482	VOKKAN RESERVA II URBANISMO SPE LTDA	100038.0014	BICICLETARIO GUARDIA CORTEIN	103	GUARDIA	6,0000	0,0000	6,0000	755,9714	01/06/2026	238,13	571,51	61,48	283,19	0,000000	372,8483	0,0000	0,0000	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
20/01/2026	4491	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	500436.0004	BANCO STONE P FIBRA BRANCO R9010	499	ITENS ESPECIAIS	2,0000	0,0000	2,0000	3703,5009	24/02/2026	0,00	529,18	116,00	534,32	0,000000	2324,4325	0,0000	10,0000	PA	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	28/07/2023	DISTRIBUIDOR AUTORIZADO BLACK
20/01/2026	4491	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	500438.0005	BANCO STONE G FIBRA BRANCO R9010	499	STONE	1,0000	0,0000	1,0000	6449,5827	24/02/2026	0,00	460,78	101,01	465,25	0,000000	4055,3662	0,0000	10,0000	PA	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	28/07/2023	DISTRIBUIDOR AUTORIZADO BLACK
20/01/2026	4491	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	500437.0002	BANCO STONE M FIBRA BRANCO R9010	499	ITENS ESPECIAIS	2,0000	0,0000	2,0000	4711,8753	24/02/2026	0,00	673,26	147,59	679,80	0,000000	3014,8993	0,0000	10,0000	PA	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	28/07/2023	DISTRIBUIDOR AUTORIZADO BLACK
20/01/2026	4490	ANNONI GESTAO DE EMPREENDIMENTOS LTDA	300132.0005	BANCO JASPER CT CZ VERNIZ	301	JASPER	5,0000	0,0000	5,0000	2531,8565	16/03/2026	0,00	2152,08	173,37	798,55	0,000000	656,5981	0,0000	123,6000	RS	VENDEDOR INTERNO - 3	20/01/2026	CONSTRUTORAS/INCORPORADORAS
20/01/2026	4490	ANNONI GESTAO DE EMPREENDIMENTOS LTDA	300147.0006	MESA AIR C CT CZ AM 1028 FM	308	AIR/PIC NIC	2,0000	0,0000	2,0000	6780,7000	16/03/2026	0,00	2305,44	185,72	855,45	0,000000	2110,0201	0,0000	299,1800	RS	VENDEDOR INTERNO - 3	20/01/2026	CONSTRUTORAS/INCORPORADORAS
20/01/2026	4490	ANNONI GESTAO DE EMPREENDIMENTOS LTDA	500702.0002	BANCO JASPER C/ ENCOSTO CT CZ VERNIZ	301	JASPER	5,0000	0,0000	5,0000	3830,3600	16/03/2026	0,00	3255,81	262,28	1208,10	0,000000	922,6206	0,0000	228,4500	RS	VENDEDOR INTERNO - 3	20/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4492	VOKKAN RESERVA II URBANISMO SPE LTDA	300128.0003	BANCO ONDA A CT CZ HIDROR	301	ONDA	21,0000	0,0000	21,0000	2056,5900	25/02/2026	2159,42	5182,61	591,46	2724,32	0,000000	831,7843	0,0000	186,0900	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4492	VOKKAN RESERVA II URBANISMO SPE LTDA	300131.0002	FLOREIRA ONDA FC CT CZ HIDROR	302	ONDA	4,0000	0,0000	4,0000	1936,7900	25/02/2026	387,36	929,66	106,10	488,69	0,000000	821,9466	0,0000	234,2600	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4492	VOKKAN RESERVA II URBANISMO SPE LTDA	300130.0010	BANCO ONDA E MAD REFL INCO UV GL CT CZ HIDROR	301	ONDA	5,0000	0,0000	5,0000	3196,1100	25/02/2026	799,03	1917,67	218,85	1008,05	0,000000	1407,2026	0,0000	189,0500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4492	VOKKAN RESERVA II URBANISMO SPE LTDA	300127.0010	BANCO ONDA B MAD REFL INCO UV GL CT CZ HIDROR	301	ONDA	13,0000	0,0000	13,0000	3656,7300	25/02/2026	2376,87	5704,50	651,03	2998,67	0,000000	1457,7737	0,0000	186,0900	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4492	VOKKAN RESERVA II URBANISMO SPE LTDA	300088.0006	BANCO RIVOLA CT CZ HIDROR	301	RIVOLA	4,0000	0,0000	4,0000	2500,9600	25/02/2026	500,19	1200,46	137,00	631,04	0,000000	716,7284	0,0000	323,3500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4492	VOKKAN RESERVA II URBANISMO SPE LTDA	300172.0003	BANCO FLO C/ ASSENTO DE MADEIRA CT CZ HIDROR	301	PRODUTOS EXCLUSIVOS	4,0000	0,0000	4,0000	2866,7900	25/02/2026	573,36	1376,06	157,04	723,35	0,000000	1158,2771	0,0000	236,2500	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4492	VOKKAN RESERVA II URBANISMO SPE LTDA	300139.0001	FLOREIRA ONDA F RETA CT CZ HIDROR	302	ONDA	2,0000	0,0000	2,0000	1998,9500	25/02/2026	199,90	479,75	54,75	252,19	0,000000	874,0873	0,0000	205,3350	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4492	VOKKAN RESERVA II URBANISMO SPE LTDA	300129.0004	BANCO ONDA C RETO CT CZ HIDROR	301	ONDA	25,0000	0,0000	25,0000	1929,8600	25/02/2026	2412,33	5789,58	660,74	3043,39	0,000000	878,5047	0,0000	185,3000	SC	VENDEDOR INTERNO - 3	19/01/2026	CONSTRUTORAS/INCORPORADORAS
21/01/2026	4493	G3 INCORPORADORA E INVESTIMENTOS IMOBILIARIOS LTDA	300096.0006	BANCO VENEZIA 1900 MM CT CZ HIDROR	301	VENEZIA	2,0000	0,0000	2,0000	1167,9600	17/02/2026	116,80	280,31	31,99	147,35	0,000000	201,5304	0,0000	206,8000	RS	VENDEDOR INTERNO - 3	21/01/2026	CONSTRUTORAS/INCORPORADORAS
22/01/2026	4495	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	102	BOX	2,0000	0,0000	2,0000	1648,0000	16/02/2026	0,00	242,26	50,39	232,08	0,000000	1133,7500	0,0000	0,0000	MS	METALCO DO BRASIL LTDA	20/02/2024	REDES NACIONAIS
22/01/2026	4496	SECRETARIA DE ESTADO DE TRANSPORTE E MOBILIDADE DO DISTRITO FEDERAL	ADM-0043	PRESTACAO DE SERVICO DE MONTAGEM	10	SERVICO	1,0000	0,0000	1,0000	188118,0000	21/07/2026	0,00	0,00	3103,95	14296,97	0,000000	0,0000	0,0000	0,0000	DF	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	13/05/2025	ORGAO PUBLICO ESTADUAL
23/01/2026	4501	OMP DO BRASIL	500762.0005	BASE NOVA MESA CONCRETUM CT BC HIDROREP.	500	ITENS ESPECIAIS	2,0000	0,0000	2,0000	217,0810	03/03/2026	0,00	52,10	6,30	29,04	0,000000	94,3107	0,0000	78,4800	RS	METALCO DO BRASIL LTDA	23/11/2015	INDUSTRIA DE MÓVEIS CORPORATIV
23/01/2026	4498	ASSOCIACAO BENEFICENTE E EDUCACIONAL DE 1858	500923.0001	BANCO COBRA R1000 ESPECIAL HUBB PR R9005 FOSC MICR MAD REFL CASTA DECK	201	ITENS ESPECIAIS	3,0000	0,0000	3,0000	31297,7386	16/03/2026	0,00	16480,61	1277,31	5883,36	0,000000	171,0625	0,0000	0,0000	RS	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	14/03/2024	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES
23/01/2026	4503	PAULO FERNANDES SOLUCOES ARQUITETONICAS LTDA	500362.0002	KIT CONCRETO CINZA HIDROREP.	499	OUTROS	5,0000	0,0000	5,0000	71,8300	29/01/2026	0,00	43,10	5,21	24,02	0,000000	18,9911	0,0000	0,0000	SP	PAULO FERNANDES SOLUCOES INTEGRADAS PARA ESCRITORIOS LTDA	22/12/2015	DISTRIBUIDOR AUTORIZADO GOLD
23/01/2026	4503	PAULO FERNANDES SOLUCOES ARQUITETONICAS LTDA	500362.0001	KIT CONCRETO CINZA VERNIZ	499	OUTROS	1,0000	0,0000	1,0000	71,8300	29/01/2026	0,00	8,62	1,04	4,80	0,000000	19,1749	0,0000	0,0000	SP	PAULO FERNANDES SOLUCOES INTEGRADAS PARA ESCRITORIOS LTDA	22/12/2015	DISTRIBUIDOR AUTORIZADO GOLD
23/01/2026	4497	J P RICHTER PARTICIPACOES LTDA	300096.0006	BANCO VENEZIA 1900 MM CT CZ HIDROR	301	VENEZIA	4,0000	0,0000	4,0000	1357,5690	25/02/2026	0,00	923,15	74,37	342,54	0,000000	201,5304	0,0000	206,8000	RS	VENDEDOR INTERNO - 3	23/01/2026	CONSTRUTORAS/INCORPORADORAS
23/01/2026	4497	J P RICHTER PARTICIPACOES LTDA	100024.0012	BICICLETARIO BIKE PT R9006 FOSC MICR	103	BIKE	1,0000	0,0000	1,0000	2140,7760	25/02/2026	0,00	382,13	29,02	133,66	0,000000	942,9500	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	23/01/2026	CONSTRUTORAS/INCORPORADORAS
27/01/2026	4513	ESCRITEC COMERCIO E SERVICOS LTDA	500335	KIT AMOSTRAS MATERIAIS METALCO	499	OUTROS	2,0000	0,0000	0,0000	122,7380	26/03/2026	0,00	17,18	3,77	17,35	0,000000	74,6039	0,0000	78,5487	AL	ESCRITEC COMERCIO E SERVICOS LTDA	25/10/2022	DISTRIBUIDOR AUTORIZADO GOLD
27/01/2026	4509	LUCIDI LEONICE STEFFEN FUHR	300128.0001	BANCO ONDA A CT CZ VERNIZ	301	ONDA	5,0000	0,0000	5,0000	2562,0588	17/03/2026	0,00	2177,75	175,44	808,07	0,000000	842,1391	0,0000	186,0900	RS	VENDEDOR INTERNO - 3	27/01/2026	OUTRAS INDUSTRIAS
27/01/2026	4509	LUCIDI LEONICE STEFFEN FUHR	100193.0019	BEBEDOURO FUENTE PT PR R9005 FOSC MICR C/FILTRO	109	FUENTE	1,0000	0,0000	1,0000	3404,3520	17/03/2026	0,00	578,74	46,62	214,75	0,000000	1950,6200	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	27/01/2026	OUTRAS INDUSTRIAS
27/01/2026	4509	LUCIDI LEONICE STEFFEN FUHR	100060.0004	LIXEIRA BRAVO COLONIAL DUPLA PR R9005 FOSC MICR PR 9005 FM PR 9005 FM	102	BRAVO	5,0000	0,0000	5,0000	2356,9500	17/03/2026	0,00	2003,41	161,39	743,38	0,000000	997,1520	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	27/01/2026	OUTRAS INDUSTRIAS
27/01/2026	4509	LUCIDI LEONICE STEFFEN FUHR	200089.0005	BANCO COBRA D - R: 2,5M PR R9005 FOSC MICR MAD REFL CASTA DECK	201	COBRA	3,0000	0,0000	3,0000	2766,8636	17/03/2026	0,00	1411,10	113,68	523,60	0,000000	1193,5100	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	27/01/2026	OUTRAS INDUSTRIAS
27/01/2026	4509	LUCIDI LEONICE STEFFEN FUHR	200088.0004	BANCO COBRA B - RETO 2M PR R9005 FOSC MICR MAD REFL CASTA DECK	201	COBRA	4,0000	0,0000	4,0000	3629,3040	17/03/2026	0,00	2467,93	198,81	915,75	0,000000	1552,8875	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	27/01/2026	OUTRAS INDUSTRIAS
27/01/2026	4509	LUCIDI LEONICE STEFFEN FUHR	100264.0003	BALIZADOR QUICK FIXO A PR R9005 FOSC MICR	110	QUICK	11,0000	0,0000	11,0000	470,0068	17/03/2026	0,00	878,91	70,80	326,13	0,000000	221,4118	0,0000	0,0000	RS	VENDEDOR INTERNO - 3	27/01/2026	OUTRAS INDUSTRIAS
