Data de emissão	Pedido	Razão social (Nome) - Cliente (Pedido)	Item	Descrição do item	Subgrupo (Código) - Item	Descrição - Família de itens (Item)	Qtde. solicitada	Qtde. cancelada	Qtde. faturada	Valor unitário	Data de previsão de faturamento - Pedido	Impostos dos itens dos pedidos - Valor ICMS destinatário	Valor do ICMS - Impostos dos itens dos pedidos	Valor do PIS - Impostos dos itens dos pedidos	Valor de COFINS - Impostos dos itens dos pedidos	Preço de custo - Item	Custo de matéria-prima - Item	Item - Gastos gerais de fabricação	Custo da mão de obra - Item	Cliente - Estado (Sigla)	Representante - Razão social (Representante)	Cliente - Data de cadastro	Família de clientes
02/04/2026	67063	NILO TOZZO IMOVEIS LTDA	502118	CHUMBADOR STELLA ECO	31	ITENS ESPECIAIS	56,0000	0,0000	56,0000	44,2700	29/09/2026	127,98	307,16	33,73	155,34	0,000000	11,4128	0,0000	32,8666	SC	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	03/03/2026	CONSTRUTORAS/INCORPORADORAS
02/04/2026	67063	NILO TOZZO IMOVEIS LTDA	502119	CHUMBADOR STELLA (800626)	31	ITENS ESPECIAIS	111,0000	0,0000	111,0000	40,0000	29/09/2026	229,22	550,12	60,40	278,21	0,000000	23,1146	0,0000	16,8040	SC	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	03/03/2026	CONSTRUTORAS/INCORPORADORAS
07/04/2026	67076	METALCO DO BRASIL LTDA	501487	ALCA FLOREIRA CLASSICA MODELO 1 E-COAT	31	ITENS ESPECIAIS	36,0000	0,0000	0,0000	27,2185	23/04/2026	0,00	117,59	14,23	65,53	0,000000	4,7064	1,7000	6,8626	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
07/04/2026	67086	METALCO DO BRASIL LTDA	600216.0015	LIXEIRA BOX WOOD A  50 L (100189) GR 7016 FM MAD REFL IN UV GLAS	25	METALCO	1,0000	0,0000	0,0000	1329,2404	14/05/2026	0,00	159,51	19,30	88,90	0,000000	261,7847	187,7530	195,3868	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
07/04/2026	67086	METALCO DO BRASIL LTDA	600230.0007	BANCO CAMPUS 1800 S/ENCOSTO GR 7016 FM MAD REFL IN UV GLAS	21	METALCO	5,0000	0,0000	0,0000	1245,9145	14/05/2026	0,00	747,56	90,45	416,63	0,000000	355,8415	134,7337	116,5920	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
07/04/2026	67087	METALCO DO BRASIL LTDA	600168.0008	BICICLETARIO SPYRA 6 (100010) AZUL R5010	30	METALCO	1,0000	0,0000	0,0000	1050,3409	24/04/2026	0,00	126,04	15,25	70,25	0,000000	282,6306	120,0000	109,4106	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
07/04/2026	67082	METALCO DO BRASIL LTDA	501521.0002	LISTAO BANCO GAIVOTA PINTADO MAD REFL CASTA DECK	31	OUTROS	30,0000	0,0000	30,0000	18,8903	13/04/2026	0,00	68,01	8,23	37,90	0,000000	2,6361	4,5729	2,0000	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
08/04/2026	67093	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	600029.0061	LIXEIRA MIANE DOG - 60L LA R2004 FOSC MICR	25	MIANE	4,0000	0,0000	0,0000	1312,2395	18/05/2026	0,00	378,45	82,96	382,13	0,000000	169,4664	156,0863	217,6090	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	26/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	67093	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	600052.0060	LIXEIRA DIVISION A - 60 L PR 9005 FM PR 9005 FM LIXEIRA	25	DIVISION	25,0000	0,0000	0,0000	1293,7540	18/05/2026	0,00	2331,99	511,21	2354,65	0,000000	160,6793	380,5075	117,4686	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	26/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	67093	IMART COMERCIO DE EQUIPAMENTOS PARA VAREJO E ESCRITORIOS LTDA	600044.0062	BEBEDOURO FONTIS DG PR R9005 FOSC MICR ETIQUETA CITY C/FILTRO	32	FONTIS	1,0000	0,0000	0,0000	2015,0405	18/05/2026	0,00	145,28	31,85	146,70	0,000000	753,5311	252,1000	124,8795	GO	O2 - ARQUITETURA E REPRESENTACOES LTDA	26/05/2020	REVENDA DE MÓVEIS CORPORATIVO
08/04/2026	67094	ACEMIN ODONTOLOGIA LTDA	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	11	HAWORTH	3,0000	0,0000	0,0000	1452,7840	23/04/2026	0,00	765,00	59,29	273,09	0,000000	0,0000	0,0000	0,0000	RS	VENDEDOR INTERNO - 5	08/04/2026	OUTROS CONSUM. FINAIS PESSOA J
09/04/2026	67107	LEGNA REPRESENTACAO COMERCIAL LTDA	600027.0041	BANCO NOALE WB - 1800 PR R9005 FOSC MICR MAD REFL CASTA DECK	21	NOALE	2,0000	0,0000	0,0000	1288,2461	21/05/2026	0,00	180,35	39,54	182,11	0,000000	326,7995	167,6015	121,8616	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
10/04/2026	67113	METALCO DO BRASIL LTDA	500453	BARRA ROSCADA M12X 140 (905128)	31	ITENS ESPECIAIS	31,0000	0,0000	0,0000	4,4429	24/04/2026	0,00	16,53	2,00	9,21	0,000000	1,2169	0,0000	0,9490	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
10/04/2026	67119	METALCO DO BRASIL LTDA	501411.0001	ASSENTO MADEIRA VENEZIA MAD REFL CASTA DECK	31	ITENS ESPECIAIS	8,0000	0,0000	0,0000	424,0687	08/05/2026	0,00	407,11	49,26	226,89	0,000000	99,0613	31,5137	76,1600	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
10/04/2026	67115	MARELLI MOVEIS PARA ESCRITORIO S/A	816979	911421 - PE LOUSA VOLANTE YOUNG 36MM	8011	COMPONENTES - ACESSORIOS	10,0000	0,0000	0,0000	389,3600	08/05/2026	0,00	467,24	56,53	260,40	0,000000	103,2637	0,0000	32,0900	RS	VENDEDOR INTERNO - 2	22/12/2005	INDUSTRIA DE MÓVEIS CORPORATIV
10/04/2026	67110	FUNDACAO UNIVERSIDADE DE PASSO FUNDO	600365.0002	BIRA E PRETO R9005 REFLORESTAMENTO CASTANHO DECK	17	BIRA	1,0000	0,0000	0,0000	2676,1145	07/05/2026	0,00	469,72	36,41	167,69	0,000000	276,9758	232,7265	114,2538	RS	VENDEDOR INTERNO - 3	10/04/2026	ESCOLAS/UNIVERSIDADES
10/04/2026	67110	FUNDACAO UNIVERSIDADE DE PASSO FUNDO	600364.0002	BIRA B PR 9005 FM	11	BIRA	4,0000	0,0000	0,0000	998,0870	07/05/2026	0,00	700,76	54,31	250,16	0,000000	112,3962	69,5642	56,4330	RS	VENDEDOR INTERNO - 3	10/04/2026	ESCOLAS/UNIVERSIDADES
10/04/2026	67110	FUNDACAO UNIVERSIDADE DE PASSO FUNDO	600366.0002	BIRA D PR 9005 FM	17	BIRA	1,0000	0,0000	0,0000	2532,0480	07/05/2026	0,00	444,44	34,45	158,66	0,000000	286,2337	194,3665	119,6010	RS	VENDEDOR INTERNO - 3	10/04/2026	ESCOLAS/UNIVERSIDADES
10/04/2026	67110	FUNDACAO UNIVERSIDADE DE PASSO FUNDO	600080.0032	MESA HERBIE - 600 VM 3005 FM	17	HERBIE	1,0000	0,0000	0,0000	1321,1380	07/05/2026	0,00	231,89	17,97	82,78	0,000000	114,8073	215,9350	179,9192	RS	VENDEDOR INTERNO - 3	10/04/2026	ESCOLAS/UNIVERSIDADES
10/04/2026	67110	FUNDACAO UNIVERSIDADE DE PASSO FUNDO	600416.0009	BANCO OBLIQUE C AZ 5021 FM	21	OBLIQUE	1,0000	0,0000	0,0000	2433,2780	07/05/2026	0,00	427,10	33,10	152,47	0,000000	222,5345	237,2400	131,8490	RS	VENDEDOR INTERNO - 3	10/04/2026	ESCOLAS/UNIVERSIDADES
10/04/2026	67110	FUNDACAO UNIVERSIDADE DE PASSO FUNDO	600418.0015	BANCO OBLIQUE B AZ 5021 FM	21	OBLIQUE	1,0000	0,0000	0,0000	2551,1475	07/05/2026	0,00	447,79	34,71	159,86	0,000000	297,4365	214,1000	154,8773	RS	VENDEDOR INTERNO - 3	10/04/2026	ESCOLAS/UNIVERSIDADES
10/04/2026	67110	FUNDACAO UNIVERSIDADE DE PASSO FUNDO	600424.0003	BANCO/MESA ZOID SA LA 2004 FM	24	ZOID	1,0000	0,0000	0,0000	1865,7500	07/05/2026	0,00	327,49	25,38	116,91	0,000000	283,9707	129,5225	61,1926	RS	VENDEDOR INTERNO - 3	10/04/2026	ESCOLAS/UNIVERSIDADES
10/04/2026	67110	FUNDACAO UNIVERSIDADE DE PASSO FUNDO	600465.0001	BIRA C PR 9005 FM	12	BIRA	2,0000	0,0000	0,0000	1198,8995	07/05/2026	0,00	420,87	32,62	150,25	0,000000	118,7168	94,8556	68,7168	RS	VENDEDOR INTERNO - 3	10/04/2026	ESCOLAS/UNIVERSIDADES
10/04/2026	67111	RFP CLINICA MEDICA S/S LTDA	200475	CADEIRA HAWORTH ZODY TASK (DOW) CINZA, BASE METALLIC SILVER	11	HAWORTH	1,0000	0,0000	0,0000	1452,7840	24/04/2026	0,00	255,00	19,76	91,03	0,000000	0,0000	0,0000	0,0000	RS	VENDEDOR INTERNO - 5	10/04/2026	OUTROS CONSUM. FINAIS PESSOA J
13/04/2026	67121	METALCO DO BRASIL LTDA	501377.0037	BANCO BAILO C/ENCOSTO 1800MM AZ 5021 FM MAD REFL CASTA DECK	21	ITENS ESPECIAIS	4,0000	0,0000	0,0000	2188,7325	19/05/2026	0,00	1050,60	127,12	585,53	0,000000	553,2423	431,3298	82,4350	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	501377.0014	BANCO BAILO C/ENCOSTO AZ 5010 FM MAD REFL CASTA DECK	21	ITENS ESPECIAIS	5,0000	0,0000	0,0000	2198,2946	19/05/2026	0,00	1318,99	159,60	735,11	0,000000	553,2423	431,3298	82,4350	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	501377.0022	BANCO BAILO C/ENCOSTO 1800MM VM 3003 FM MAD REFL CASTA DECK	21	ITENS ESPECIAIS	5,0000	0,0000	0,0000	2222,4759	19/05/2026	0,00	1333,50	161,35	743,19	0,000000	553,2423	431,3298	82,4350	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	501378	KIT FIXACAO CHAO BANCO BAILO	31	ITENS ESPECIAIS	18,0000	0,0000	0,0000	67,9030	19/05/2026	0,00	146,67	17,75	81,74	0,000000	14,1627	0,0000	18,9400	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67123	METALCO DO BRASIL LTDA	500924	CONJ MESA QUADRADA + 02 BANCOS ARCOS DOURADOS C/FURO P/OMBREL (901981)	36	ITENS ESPECIAIS	3,0000	0,0000	0,0000	2216,4269	26/05/2026	0,00	797,92	96,55	444,70	0,000000	659,5699	266,6242	154,3140	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67123	METALCO DO BRASIL LTDA	500930	CONJ MESA RETANG C/BANCOS FIXOS ARCOS DOURADOS C/FURO P/OMBRE (901987)	36	ITENS ESPECIAIS	3,0000	0,0000	0,0000	2753,4332	26/05/2026	0,00	991,25	119,94	552,45	0,000000	908,9460	282,6227	150,7300	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67124	METALCO DO BRASIL LTDA	500929	CONJ MESA RETANG C/BANCOS FIXOS ARCOS DOURADOS (901986)	36	ITENS ESPECIAIS	1,0000	0,0000	0,0000	2736,8656	26/05/2026	0,00	328,43	39,74	183,04	0,000000	908,9460	274,5460	150,7300	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67125	METALCO DO BRASIL LTDA	501377.0017	BANCO BAILO C/ENCOSTO GR 7016 FM MAD REFL CASTA DECK	21	ITENS ESPECIAIS	2,0000	0,0000	0,0000	2188,7325	15/05/2026	0,00	525,30	63,56	292,76	0,000000	553,2423	431,3298	82,4350	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	501377.0038	BANCO BAILO C/ENCOSTO 1800MM LA 2004 FM MAD REFL CASTA DECK	21	ITENS ESPECIAIS	4,0000	0,0000	0,0000	2188,7325	19/05/2026	0,00	1050,60	127,12	585,53	0,000000	553,2423	431,3298	82,4350	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	600408.0009	MESA AIR CIRCLE A VM 3000 FM VM 3000 FM	17	MESA	2,0000	0,0000	0,0000	2435,6250	19/05/2026	0,00	584,56	70,73	325,79	0,000000	734,8688	185,6000	266,8984	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	501813.0002	CONJ. FERRAGEM OMP MESA PING PONG TABLE(904733) GR R7016 FOSC MICR	17	MESA	2,0000	0,0000	0,0000	1395,9902	19/05/2026	0,00	335,04	40,54	186,73	0,000000	327,4844	232,0000	121,0608	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	600408.0010	MESA AIR CIRCLE A AM 1021 FM AM 1021 FM	17	MESA	2,0000	0,0000	0,0000	2435,6250	19/05/2026	0,00	584,56	70,73	325,79	0,000000	734,8688	185,6000	266,8984	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	600408.0011	MESA AIR CIRCLE A VD 6027 FM VD 6027 FM	17	MESA	2,0000	0,0000	0,0000	2435,6250	19/05/2026	0,00	584,56	70,73	325,79	0,000000	734,8688	185,6000	266,8984	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67125	METALCO DO BRASIL LTDA	501378	KIT FIXACAO CHAO BANCO BAILO	31	ITENS ESPECIAIS	2,0000	0,0000	0,0000	67,9030	15/05/2026	0,00	16,30	1,97	9,08	0,000000	14,1627	0,0000	18,9400	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67127	METALCO DO BRASIL LTDA	501386.0004	SUPORTE INFERIOR BALIZADOR HOLOW PR 9005 FM	31	ITENS ESPECIAIS	1,0000	0,0000	0,0000	64,3167	11/05/2026	0,00	7,72	0,93	4,30	0,000000	13,1894	7,2500	10,9150	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67126	METALCO DO BRASIL LTDA	600217.0003	LIXEIRA BOX WOOD 100 L (100190) PR 9005 FM MAD REFL CASTA DECK	25	METALCO	1,0000	0,0000	0,0000	1699,2320	18/05/2026	0,00	203,91	24,67	113,64	0,000000	288,7749	344,7830	194,8177	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
13/04/2026	67121	METALCO DO BRASIL LTDA	600258.0005	MESA AIR L GR 7016 FM MAD REFL CASTA DECK C/FIXACAO	31	PIC NIC	4,0000	0,0000	0,0000	5521,8658	19/05/2026	0,00	2650,52	320,71	1477,21	0,000000	1448,7839	749,5554	493,5722	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
14/04/2026	67143	PARTIFIB PROJETOS IMOBILIARIOS ARI BUTANTA LTDA	600053.0034	LIXEIRA DIVISION B - 100 L GR 7016 FM CZ 7012 FM S/ADES	25	DIVISION	12,0000	0,0000	0,0000	2532,6552	20/05/2026	2334,98	3829,37	399,75	1841,29	0,000000	200,1137	383,9075	115,9620	SP	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	10/04/2026	CONSTRUTORAS/INCORPORADORAS
14/04/2026	67150	LYON EMPREENDIMENTOS IMOBILIARIOS LTDA	600044.0056	BEBEDOURO FONTIS DG GR R7016 FOSC MICR ETIQUETA CITY C/FILTRO	32	FONTIS	1,0000	0,0000	0,0000	3489,7440	13/10/2026	268,11	439,71	45,90	211,43	0,000000	753,5311	252,1000	124,8795	SP	VENDEDOR INTERNO - 1	14/04/2026	CONSTRUTORAS/INCORPORADORAS
14/04/2026	67149	CASA DECOR REPRESENTACOES E SERVICOS EM MOVEIS LTDA	600131.0022	MESA HERBIE - 800 CZ 7012 FM	17	HERBIE	1,0000	0,0000	0,0000	1380,9911	13/10/2026	0,00	171,10	19,96	91,95	0,000000	974,2552	186,3350	262,5385	SP	VENDEDOR INTERNO - 5	14/04/2026	OUTROS CONSUM. FINAIS PESSOA J
15/04/2026	67152	LEGNA REPRESENTACAO COMERCIAL LTDA	600019.0026	LIXEIRA CIMA A ACO CORTEIN	25	CIMA	6,0000	0,0000	0,0000	1312,3432	13/10/2026	0,00	551,18	120,83	556,54	0,000000	191,8581	205,0000	190,1312	PE	LEGNA REPRESENTACAO COMERCIAL LTDA	15/04/2021	DISTRIBUIDOR AUTORIZADO BLACK
15/04/2026	67166	METALCO DO BRASIL LTDA	600488.0003	BANCO CASTEO W KIDS - 1080 PR 9005 FM MAD REFL CASTA DECK	21	CASTEO	6,0000	0,0000	0,0000	1583,9604	13/10/2026	0,00	1140,46	137,99	635,61	0,000000	252,9847	266,1682	253,0278	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67166	METALCO DO BRASIL LTDA	600305.0005	BANCO CASTEO WB - 1200 PR 9005 FM MAD REFL CASTA DECK	21	CASTEO	15,0000	0,0000	0,0000	1515,7641	13/10/2026	0,00	2728,40	330,13	1520,61	0,000000	252,9017	231,8945	254,1388	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67165	METALCO DO BRASIL LTDA	501382.0088	PE BANCO MALY PR 9005 FM PERSON HAYASAKI	31	MALY	4,0000	0,0000	0,0000	530,3774	13/10/2026	0,00	254,58	30,80	141,89	0,000000	124,0490	61,0000	73,5100	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67163	METALCO DO BRASIL LTDA	501813.0002	CONJ. FERRAGEM OMP MESA PING PONG TABLE(904733) GR R7016 FOSC MICR	17	MESA	1,0000	0,0000	0,0000	1395,9902	13/10/2026	0,00	167,52	20,27	93,36	0,000000	327,4844	232,0000	121,0608	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67160	METALCO DO BRASIL LTDA	402318	CANTONEIRA DE REFORCO PARA MESA	31	ITENS ESPECIAIS	70,0000	0,0000	0,0000	68,2123	16/04/2026	0,00	572,99	69,33	319,34	0,000000	3,2535	30,0000	0,0000	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67160	METALCO DO BRASIL LTDA	501435.0003	CONJUNTO METALICO ARO LIXEIRA DOHA GR 7016 FM	31	ITENS ESPECIAIS	15,0000	0,0000	0,0000	109,2396	16/04/2026	0,00	196,63	23,79	109,59	0,000000	9,0164	24,8150	19,4229	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67162	METALCO DO BRASIL LTDA	500930	CONJ MESA RETANG C/BANCOS FIXOS ARCOS DOURADOS C/FURO P/OMBRE (901987)	36	ITENS ESPECIAIS	3,0000	0,0000	0,0000	2753,4332	13/10/2026	0,00	991,25	119,94	552,45	0,000000	908,9460	282,6227	150,7300	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67162	METALCO DO BRASIL LTDA	500924	CONJ MESA QUADRADA + 02 BANCOS ARCOS DOURADOS C/FURO P/OMBREL (901981)	36	ITENS ESPECIAIS	3,0000	0,0000	0,0000	2216,4269	13/10/2026	0,00	797,92	96,55	444,70	0,000000	659,5699	266,6242	154,3140	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67163	METALCO DO BRASIL LTDA	502122.0001	BICICLETARIO SNAKE ESPECIAL GR 7016 FM	31	ITENS ESPECIAIS	2,0000	0,0000	0,0000	710,7516	13/10/2026	0,00	170,58	20,64	95,07	0,000000	86,5254	156,3150	103,6510	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67165	METALCO DO BRASIL LTDA	501382.0089	PE BANCO MALY PR 9005 FM PERSON RESERVAS DO SUL	31	MALY	4,0000	0,0000	0,0000	530,3774	13/10/2026	0,00	254,58	30,80	141,89	0,000000	124,0490	61,0000	73,5100	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67165	METALCO DO BRASIL LTDA	501382.0090	PE BANCO MALY PR 9005 FM PERSON BOTANIC	31	MALY	4,0000	0,0000	0,0000	530,3774	13/10/2026	0,00	254,58	30,80	141,89	0,000000	124,0490	61,0000	73,5100	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67163	METALCO DO BRASIL LTDA	502120.0001	CJ. DIVISORIA FUT TABLE GR R7016 FOSC MICR	17	MESA	1,0000	0,0000	0,0000	194,3114	13/10/2026	0,00	23,32	2,82	13,00	0,000000	31,8918	30,7500	32,0850	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67166	METALCO DO BRASIL LTDA	600191.0009	BICICLETARIO GUARDIA (100038) GR 7016 FM	30	METALCO	6,0000	0,0000	0,0000	421,6870	13/10/2026	0,00	303,62	36,74	169,21	0,000000	69,2853	57,0965	79,1906	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67164	METALCO DO BRASIL LTDA	600214.0002	LIXEIRA SPENCER RETANGULAR (100158) BG 1013 FM	25	METALCO	10,0000	0,0000	0,0000	807,9655	13/10/2026	0,00	969,57	117,32	540,37	0,000000	176,4589	90,3662	127,0581	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67165	METALCO DO BRASIL LTDA	600186.0003	LIXEIRA TULIP (100032) CORTEIN	25	METALCO	11,0000	0,0000	0,0000	1475,4796	13/10/2026	0,00	1947,65	235,66	1085,48	0,000000	268,0635	272,8675	178,3653	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
15/04/2026	67166	METALCO DO BRASIL LTDA	600082.0050	LIXEIRA OSCAR - 40L PR 9005 FM RECICLAVEL	25	OSCAR	15,0000	0,0000	0,0000	668,8287	13/10/2026	0,00	1203,90	145,67	670,97	0,000000	118,1242	127,4000	80,5298	RS	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA	31/03/2014	OUTRAS INDUSTRIAS
