Emissão	Nota	Cliente	Razão social	Item	Descrição	Valor unitário	Qtde. faturada	Valor total	Valor do frete	Despesas Acessórias	Desconto	ICMS	COFINS	PIS	Valor do ISSQN	Grupo de itens	Subgrupo de itens	Família de itens	Linha de itens - Descrição (Linha)	Custo MO	Preço de custo	Terceirizacao	Custo MP	Estado	Comissão	ICMS UF Destino	Data de emissão pedido	Grupo de clientes	Família de clientes	Cliente - Data de cadastro	Representante - Razão social (Representante)	Nota (Série)
29/01/2026	7389	1645	LAGUNA 100 CONSTRUTORA  INCORPORADORA LTDA.	100034.0057	LIXEIRA SPENCER GR R7016 FOSC MICR GR R7016 FOSC MICR	2346,5776	6,0000	14079,47	0,00	0,00	0,00	1774,01	830,54	180,31	0,00	PRODUTOS DE ACO	LIXEIRA	SPENCER	MOBILIARIO URBANO	40,4600	0,000000	0,0000	816,1141	PARANA	2858,13	1377,34	28/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	28/11/2025	KAZI REPRESENTAÇÕES COMERCIAIS EIRELI - ME	1
29/01/2026	7389	1645	LAGUNA 100 CONSTRUTORA  INCORPORADORA LTDA.	100011.0022	BEBEDOURO FUENTE GR R7016 FOSC MICR C/FILTRO	3166,6186	1,0000	3166,62	0,00	0,00	0,00	398,99	186,80	40,55	0,00	PRODUTOS DE ACO	BEBEDOURO	FUENTE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1389,9400	PARANA	642,82	309,78	28/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	28/11/2025	KAZI REPRESENTAÇÕES COMERCIAIS EIRELI - ME	1
29/01/2026	7391	1646	MUNICIPIO DE PANCAS	500905.0001	BANCO FOLA WD - 1805 GR R7016 FOSC MICR MAD REFL CASTA DECK	8426,1501	10,0000	84261,50	0,00	0,00	0,00	6090,00	5144,41	1116,88	0,00	PRODUTOS EM MADEIRA	BANCO	FOLA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	31,6669	ESPIRITO SANTO	16852,30	10481,93	01/12/2025	CONSUMIDOR FINAL	ORGAO PUBLICO MUNICIPAL	01/12/2025	INFINITI MOBILIARIO CORPORATIVO LTDA	1
29/01/2026	7394	1653	ASSOCIACAO DAS IRMAS FRANCISCANAS DE SAO JOSE	200089.0004	BANCO COBRA D - R: 2,5M LA R2004 FOSC MICR MAD REFL INCOL UV GLASS	2302,9995	1,0000	2303,00	0,00	0,00	0,00	285,34	144,31	31,33	0,00	PRODUTOS EM MADEIRA	BANCO	COBRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	0,0000	SANTA CATARINA	11,51	118,89	16/12/2025	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	16/12/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7394	1653	ASSOCIACAO DAS IRMAS FRANCISCANAS DE SAO JOSE	200090.0008	BANCO COBRA C - R: 1,5M LA R2004 FOSC MICR MAD REFL INCOL UV GLASS	2300,3319	5,0000	11501,66	0,00	0,00	0,00	1425,06	720,70	156,47	0,00	PRODUTOS EM MADEIRA	BANCO	COBRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	0,0000	SANTA CATARINA	57,50	593,77	16/12/2025	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	16/12/2025	VENDEDOR INTERNO - 3	1
29/01/2026	7395	1655	CARLOS ALBERTO ALVES DA COSTA	100018.0015	LIXEIRA BRAVO COLONIAL SIMPLES CZ R9007 FOSC MICR CZ 9007 FM CASTA DEC	1579,0677	2,0000	3158,14	0,00	0,00	0,00	232,12	222,38	48,28	0,00	PRODUTOS DE ACO	LIXEIRA	BRAVO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	723,7550	BAHIA	15,79	0,00	17/12/2025	REVENDA	VAREJO ELETRÔNICO - ECOMMERCE	17/12/2025	VENDEDOR INTERNO - 5	1
29/01/2026	7399	1266	Y. RAIZ ANGULO EMPREITEIRA LTDA.	300140.0002	BANCO ONDA F MAD NOB INCO UV GL CT BC VERNIZ	5775,9210	6,0000	34655,53	0,00	0,00	0,00	5891,44	2186,07	474,61	0,00	PRODUTOS DE CONCRETO	BANCO	ONDA	MOBILIARIO URBANO	191,5500	0,000000	0,0000	2100,8173	RIO GRANDE DO SUL	2356,58	0,00	18/12/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	17/06/2024	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
29/01/2026	7399	1266	Y. RAIZ ANGULO EMPREITEIRA LTDA.	300124.0004	BANCO STONE P CT BC VERNIZ	3520,6600	2,0000	7041,32	0,00	0,00	0,00	1197,02	444,17	96,43	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	193,7300	0,000000	0,0000	689,3810	RIO GRANDE DO SUL	478,81	0,00	18/12/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	17/06/2024	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
29/01/2026	7399	1266	Y. RAIZ ANGULO EMPREITEIRA LTDA.	300125.0002	BANCO STONE M	4729,4882	4,0000	18917,95	0,00	0,00	0,00	3216,05	1193,34	259,08	0,00	PRODUTOS DE CONCRETO	BANCO	STONE	MOBILIARIO URBANO	233,7400	0,000000	0,0000	1302,6853	RIO GRANDE DO SUL	1286,42	0,00	18/12/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	17/06/2024	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
29/01/2026	7397	1660	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	1648,0000	1,0000	1648,00	0,00	0,00	0,00	121,13	116,04	25,19	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1133,7500	MARANHAO	0,00	0,00	08/01/2026	CONSUMIDOR FINAL	REDES NACIONAIS	08/01/2026	METALCO DO BRASIL LTDA	1
29/01/2026	7398	1059	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	1648,0000	1,0000	1648,00	0,00	0,00	0,00	121,13	116,04	25,19	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1133,7500	MARANHAO	0,00	0,00	08/01/2026	CONSUMIDOR FINAL	REDES NACIONAIS	14/08/2023	METALCO DO BRASIL LTDA	1
29/01/2026	7401	49	PAULO FERNANDES SOLUCOES ARQUITETONICAS LTDA	500362.0002	KIT CONCRETO CINZA HIDROREP.	71,8300	5,0000	359,15	0,00	0,00	0,00	43,10	24,02	5,21	0,00	OUTROS	OUTROS	OUTROS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	18,9911	SAO PAULO	0,00	0,00	23/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO GOLD	22/12/2015	PAULO FERNANDES SOLUCOES INTEGRADAS PARA ESCRITORIOS LTDA	1
29/01/2026	7401	49	PAULO FERNANDES SOLUCOES ARQUITETONICAS LTDA	500362.0001	KIT CONCRETO CINZA VERNIZ	71,8300	1,0000	71,83	0,00	0,00	0,00	8,62	4,80	1,04	0,00	OUTROS	OUTROS	OUTROS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	19,1749	SAO PAULO	0,00	0,00	23/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO GOLD	22/12/2015	PAULO FERNANDES SOLUCOES INTEGRADAS PARA ESCRITORIOS LTDA	1
02/02/2026	7405	1583	RESERVA PAULISTA ADMINISTRADORA DE PARQUES S.A.	100228	CINZEIRO FU	961,2077	2,0000	1922,42	0,00	0,00	0,00	242,22	127,70	27,72	0,00	PRODUTOS DE ACO	CINZEIRO	FU	MOBILIARIO URBANO	0,0000	0,000000	0,0000	328,1200	SAO PAULO	0,00	0,00	24/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	11/09/2025	METALCO DO BRASIL LTDA	1
02/02/2026	7405	1583	RESERVA PAULISTA ADMINISTRADORA DE PARQUES S.A.	100226.0002	CERCA MASCHERA 1440 MM (600152) VD R6005 FOSC MICR	2164,3968	5,0000	10821,98	0,00	0,00	0,00	1363,57	718,84	156,06	0,00	PRODUTOS DE ACO	CERCA	MASCHERA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	733,7050	SAO PAULO	0,00	0,00	24/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	11/09/2025	METALCO DO BRASIL LTDA	1
02/02/2026	7405	1583	RESERVA PAULISTA ADMINISTRADORA DE PARQUES S.A.	100226.0003	CERCA MASCHERA 1440 MM (600152) MR R8017 FOSC MICR	2164,3968	10,0000	21643,97	0,00	0,00	0,00	2727,14	1437,68	312,13	0,00	PRODUTOS DE ACO	CERCA	MASCHERA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	24/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	11/09/2025	METALCO DO BRASIL LTDA	1
02/02/2026	83	1333	VALE S.A.	ADM-0043	PRESTACAO DE SERVICO DE MONTAGEM	35142,8200	1,0000	35142,82	0,00	0,00	0,00	0,00	2670,85	579,86	1757,14	SERVICO	SERVICO	SERVICO	SERVICO	0,0000	0,000000	0,0000	0,0000	PARA	0,00	0,00	02/02/2026	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	13/09/2024	COHEN SERVICOS E COMERCIO VAREJISTA DE MOVEIS LTDA	S
04/02/2026	7412	1622	MM EMPREENDIMENTO IMOBILIARIO SPE LTDA	300121.0003	LIXEIRA DOHA SEM TAMPA GR 7016 FM CT CZ VERNIZ	1212,1500	8,0000	9697,20	0,00	0,00	0,00	1163,66	611,70	132,80	0,00	PRODUTOS DE CONCRETO	LIXEIRA	DOHA	MOBILIARIO URBANO	137,5600	0,000000	0,0000	386,9642	SANTA CATARINA	48,48	484,86	30/10/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	30/10/2025	VENDEDOR INTERNO - 3	1
04/02/2026	7412	1622	MM EMPREENDIMENTO IMOBILIARIO SPE LTDA	100279.0002	ESCORREGADOR JOY INOX- J601 (600492) PEAD LJ	17214,7572	1,0000	17214,76	0,00	0,00	0,00	2169,06	1074,79	233,34	0,00	PRODUTOS DE ACO	ESPECIAIS	JOY	MOBILIARIO URBANO	0,0000	0,000000	0,0000	7549,9200	SANTA CATARINA	0,00	903,78	30/10/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	30/10/2025	VENDEDOR INTERNO - 3	1
04/02/2026	7412	1622	MM EMPREENDIMENTO IMOBILIARIO SPE LTDA	100282.0003	BALANCO JOY INOX- J501 (600489) BALANCO SIMPLES E C/ CESTO PEAD LJ	14532,3882	1,0000	14532,39	0,00	0,00	0,00	1831,08	907,32	196,98	0,00	PRODUTOS DE ACO	ESPECIAIS	JOY	MOBILIARIO URBANO	0,0000	0,000000	0,0000	5846,5400	SANTA CATARINA	0,00	762,95	30/10/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	30/10/2025	VENDEDOR INTERNO - 3	1
04/02/2026	7412	1622	MM EMPREENDIMENTO IMOBILIARIO SPE LTDA	100261.0001	BEBEDOURO FONTIS DOPPIA GR R7016 FOSC MICR C/FILTRO	3183,6240	2,0000	6367,25	0,00	0,00	0,00	802,27	397,53	86,31	0,00	PRODUTOS DE ACO	BEBEDOURO	FUENTE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1415,5600	SANTA CATARINA	31,83	334,28	30/10/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	30/10/2025	VENDEDOR INTERNO - 3	1
04/02/2026	7411	1378	WPBG DESENVOLVIMENTO IMOBILIARIO S/A	300146.0002	BANCO NATURAL PUZZLE CT BC HIDROR	5954,8800	2,0000	11909,76	0,00	0,00	0,00	1429,17	751,27	163,10	0,00	PRODUTOS DE CONCRETO	BANCO	PUZZLE	MOBILIARIO URBANO	155,3500	0,000000	0,0000	1545,9448	SANTA CATARINA	59,54	595,49	27/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	27/11/2024	VENDEDOR INTERNO - 3	1
04/02/2026	7411	1378	WPBG DESENVOLVIMENTO IMOBILIARIO S/A	100038.0014	BICICLETARIO GUARDIA CORTEIN	779,3520	29,0000	22601,21	0,00	0,00	0,00	2847,75	1411,08	306,35	0,00	PRODUTOS DE ACO	BICICLETARIO	GUARDIA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	372,8483	SANTA CATARINA	113,00	1186,56	27/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	27/11/2024	VENDEDOR INTERNO - 3	1
04/02/2026	7413	1583	RESERVA PAULISTA ADMINISTRADORA DE PARQUES S.A.	500900.0001	CERCA MASCHERA ESPECIAL 2M MR R8017 FOSC MICR	3224,9775	10,0000	32249,78	0,00	0,00	0,00	4063,47	2142,16	465,07	0,00	PRODUTOS DE ACO	CERCA	MASCHERA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	0,0000	SAO PAULO	0,00	0,00	28/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	11/09/2025	METALCO DO BRASIL LTDA	1
06/02/2026	7419	1652	CONDOMINIO DE CONSTRUCAO DO EDIFICIO OLHAR CAMINHO DAS ARVORES	100009.0091	LIXEIRA BRAVO SIMPLES PARAF. BR 9010 FM CST 1 PERF BR 9010 FM C/ COBER	1909,3465	1,0000	1909,35	0,00	0,00	0,00	140,34	108,57	23,57	0,00	PRODUTOS DE ACO	LIXEIRA	BRAVO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	777,4300	BAHIA	9,54	340,44	16/12/2025	CONSUMIDOR FINAL	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES	16/12/2025	VENDEDOR INTERNO - 3	1
06/02/2026	7418	1233	SLM CONSTRUCOES E SERVICOS SUSTENTAVEIS LTDA	100010.0017	BICICLETARIO SPYRA 6 LA R2004 FOSC MICR	2164,9056	2,0000	4329,81	0,00	0,00	0,00	545,56	287,60	62,44	0,00	PRODUTOS DE ACO	BICICLETARIO	SPYRA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	935,0800	SANTA CATARINA	21,64	0,00	14/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	29/04/2024	VENDEDOR INTERNO - 3	1
09/02/2026	7421	1647	UCHOA CONSTRUCOES LTDA	300150.0001	BANCO DOLOMITI B - 1800MM CT CZ VERNIZ MAD REFL CASTA DECK	4299,9997	14,0000	60200,00	0,00	0,00	0,00	4214,00	3511,47	762,36	0,00	PRODUTOS DE CONCRETO	BANCO	DOLOMITI	MOBILIARIO URBANO	160,0500	0,000000	0,0000	1102,7581	ALAGOAS	0,00	9082,68	02/12/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	02/12/2025	ESCRITEC COMERCIO E SERVICOS LTDA	1
10/02/2026	7422	1114	MIGRATIO GESTAO E COMERCIALIZACAO DE ENERGIA ELETRICA LTDA.	500547	ENERGIA ELETRICA	349,9500	2,4920	872,08	0,00	0,00	0,00	0,00	66,28	14,39	0,00	OUTROS	OUTROS	OUTROS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	40,2500	SAO PAULO	0,00	0,00	17/11/2015	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	14/11/2023	METALCO DO BRASIL LTDA	1
10/02/2026	7426	1665	L S ENGENHARIA E CONSTRUTORA LTDA	100011.0022	BEBEDOURO FUENTE GR R7016 FOSC MICR C/FILTRO	3057,9600	3,0000	9173,88	0,00	0,00	0,00	674,28	557,77	121,09	0,00	PRODUTOS DE ACO	BEBEDOURO	FUENTE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1389,9400	ESPIRITO SANTO	45,86	1160,55	16/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	16/01/2026	VENDEDOR INTERNO - 3	1
10/02/2026	7427	638	CONSTRUTORA OLIVEIRA LTDA	300010.0024	BANCO SARAH CT CZ VERNIZ	1682,1106	25,0000	42052,77	0,00	0,00	0,00	5046,33	2812,49	610,61	0,00	PRODUTOS DE CONCRETO	BANCO	SARAH	MOBILIARIO URBANO	208,2600	0,000000	0,0000	408,4009	SANTA CATARINA	210,26	0,00	19/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	16/02/2021	VENDEDOR INTERNO - 3	1
11/02/2026	7431	1654	COLEGIO NOSSA SENHORA MEDIANEIRA	200008.0014	BANCO IDEA T C -1800 SEM ENCOSTO CZ R9007 FOSC MICR MAD REFL CASTA DEC	6448,4370	1,0000	6448,44	0,00	0,00	0,00	798,96	382,22	82,98	0,00	PRODUTOS EM MADEIRA	BANCO	IDEA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	3457,8500	PARANA	0,00	620,31	17/12/2025	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	17/12/2025	KAZI REPRESENTAÇÕES COMERCIAIS EIRELI - ME	1
11/02/2026	7431	1654	COLEGIO NOSSA SENHORA MEDIANEIRA	300068.0010	BANCO DEMETRA 1800 POWER LIGHT INTEIRO MADEIRA CT BC VERNIZ MAD REFL C	7519,2480	3,0000	22557,74	0,00	0,00	0,00	2706,93	1348,94	292,86	0,00	PRODUTOS DE CONCRETO	BANCO	DEMETRA	MOBILIARIO URBANO	316,3500	0,000000	0,0000	1664,0986	PARANA	0,00	2101,65	17/12/2025	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	17/12/2025	KAZI REPRESENTAÇÕES COMERCIAIS EIRELI - ME	1
11/02/2026	7430	13	OMP DO BRASIL	500101	BASE MOBILE CINZA SEM SAIDA ELETRICA PRONTA	94,1838	1,0000	94,18	0,00	0,00	0,00	11,30	6,30	1,37	0,00	PRODUTOS DE CONCRETO	OUTROS	OUTROS	MOBILIARIO URBANO	49,1500	0,000000	0,0000	26,5181	RIO GRANDE DO SUL	0,00	0,00	12/01/2026	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	23/11/2015	METALCO DO BRASIL LTDA	1
12/02/2026	7433	1644	LA CIGALE S.A.	400006.0002	CONJ MESA RETA C/BANCOS ESTRU PINTADA E FIBRA CELULOSICA	2301,2520	10,0000	23012,52	3057,97	932,94	0,00	0,00	0,00	0,00	0,00	PRODUTOS DE ACO	CONJUNTO MESA-ASSENTO	ARCOS DOURADOS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	2456,6712	URUGUAI	0,00	0,00	28/11/2025	CONSUMIDOR FINAL	OUTROS CONSUM. FINAIS PESSOA J	28/11/2025	METALCO DO BRASIL LTDA	1
12/02/2026	7432	13	OMP DO BRASIL	300048.0006	ASSENTO BANCO MALY CT BC	196,8861	3,0000	590,66	0,00	0,00	0,00	70,88	39,50	8,58	0,00	PRODUTOS DE CONCRETO	OUTROS	MALY	MOBILIARIO URBANO	110,8250	0,000000	0,0000	96,8870	RIO GRANDE DO SUL	0,00	0,00	08/12/2025	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	23/11/2015	METALCO DO BRASIL LTDA	1
12/02/2026	7432	13	OMP DO BRASIL	300163.0002	ENCOSTO BANCO MALY CT BC	113,4607	3,0000	340,38	0,00	0,00	0,00	40,85	22,76	4,94	0,00	PRODUTOS DE CONCRETO	OUTROS	MALY	MOBILIARIO URBANO	57,8250	0,000000	0,0000	72,1823	RIO GRANDE DO SUL	0,00	0,00	08/12/2025	PRIVATE LABEL	INDUSTRIA DE MÓVEIS CORPORATIV	23/11/2015	METALCO DO BRASIL LTDA	1
12/02/2026	85	1475	SECRETARIA DE ESTADO DE TRANSPORTE E MOBILIDADE DO DISTRITO FEDERAL	ADM-0043	PRESTACAO DE SERVICO DE MONTAGEM	188118,0000	1,0000	188118,00	0,00	0,00	0,00	0,00	14296,97	3103,95	1128,71	SERVICO	SERVICO	SERVICO	SERVICO	0,0000	0,000000	0,0000	0,0000	DISTRITO FEDERAL	43267,14	0,00	22/01/2026	CONSUMIDOR FINAL	ORGAO PUBLICO ESTADUAL	13/05/2025	J. FLEURY REPRESENTACAO DE MOVEIS CORPORATIVOS LTDA	S
13/02/2026	7436	1547	W ALL LTDA	100038.0014	BICICLETARIO GUARDIA CORTEIN	779,3520	29,0000	22601,21	0,00	0,00	0,00	2847,75	1411,08	306,35	0,00	PRODUTOS DE ACO	BICICLETARIO	GUARDIA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	372,8483	SANTA CATARINA	113,00	1186,56	13/02/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	01/08/2025	VENDEDOR INTERNO - 3	1
13/02/2026	7436	1547	W ALL LTDA	300146.0002	BANCO NATURAL PUZZLE CT BC HIDROR	5954,8800	2,0000	11909,76	0,00	0,00	0,00	1429,17	751,27	163,10	0,00	PRODUTOS DE CONCRETO	BANCO	PUZZLE	MOBILIARIO URBANO	155,3500	0,000000	0,0000	1545,9448	SANTA CATARINA	59,54	595,49	13/02/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	01/08/2025	VENDEDOR INTERNO - 3	1
16/02/2026	7438	1668	G3 INCORPORADORA E INVESTIMENTOS IMOBILIARIOS LTDA	300096.0006	BANCO VENEZIA 1900 MM CT CZ HIDROR	1167,9600	2,0000	2335,92	0,00	0,00	0,00	280,31	147,35	31,99	0,00	PRODUTOS DE CONCRETO	BANCO	VENEZIA	MOBILIARIO URBANO	206,8000	0,000000	0,0000	201,5304	RIO GRANDE DO SUL	11,67	116,80	21/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	21/01/2026	VENDEDOR INTERNO - 3	1
16/02/2026	7439	1671	FUNDACAO GETULIO VARGAS	300019.0005	PORTA BICICLETA PB1 CT CZ VERNIZ C/EMB	644,9607	3,0000	1934,88	0,00	0,00	0,00	232,19	129,40	28,09	0,00	PRODUTOS DE CONCRETO	BICICLETARIO	PB1	MOBILIARIO URBANO	66,8000	0,000000	0,0000	78,6440	RIO DE JANEIRO	580,46	0,00	27/01/2026	CONSUMIDOR FINAL	ESCOLAS/UNIVERSIDADES	27/01/2026	SISTEMAS RJB REPRESENTACOES LTDA	1
17/02/2026	7440	1181	ARCOS DOURADOS COMERCIO DE ALIMENTOS SA	100189.0018	LIXEIRA BOX WOOD 50 L GR R7016 FOSC MICR MAD REFL CASTA DECK	1648,0000	2,0000	3296,00	0,00	0,00	0,00	242,26	232,08	50,39	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1133,7500	MATO GROSSO DO SUL	0,00	0,00	22/01/2026	CONSUMIDOR FINAL	REDES NACIONAIS	20/02/2024	METALCO DO BRASIL LTDA	1
18/02/2026	7441	1657	FRANCA PINTO EMPREENDIMENTOS IMOBILIARIOS LTDA	500482.0001	BEBEDOURO FUENTE PT S/TIGELA GR R7016 FOSC MICR C/FILTRO	4557,0823	2,0000	9114,16	0,00	0,00	0,00	1148,38	552,18	119,88	0,00	PRODUTOS DE ACO	BEBEDOURO	FUENTE	MOBILIARIO URBANO	0,0000	0,000000	0,0000	1158,0300	SAO PAULO	0,00	700,23	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	METALCO DO BRASIL LTDA	1
18/02/2026	7441	1657	FRANCA PINTO EMPREENDIMENTOS IMOBILIARIOS LTDA	100230.0013	LIXEIRA BOX IRON 100 L GRAFITE R7016 PORTA GRAFITE R7016	3350,8877	2,0000	6701,78	0,00	0,00	0,00	844,42	406,03	88,15	0,00	PRODUTOS DE ACO	LIXEIRA	BOX	MOBILIARIO URBANO	0,0000	0,000000	0,0000	992,5650	SAO PAULO	0,00	514,89	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	METALCO DO BRASIL LTDA	1
20/02/2026	7443	1637	NILO COUNTRY EMPREENDIMENTO IMOBILIARIO SPE LTDA	500380.0009	BALANCO TEMPO ASSENTO PRETO R9005 CAVALETE PRETO R9005	29503,9080	1,0000	29503,91	0,00	0,00	0,00	5266,45	1842,05	399,92	0,00	PRODUTOS DE ACO	ESPECIAIS	ITENS ESPECIAIS	MOBILIARIO URBANO	0,0000	0,000000	0,0000	10717,9200	RIO GRANDE DO SUL	10267,36	0,00	24/11/2025	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	24/11/2025	HUBB SERVICOS DE INSTALACOES E MONTAGENS LTDA	1
23/02/2026	7446	1662	OBRA PRONTA - PROJETOS E EXECUCOES DE ENGENHARIA LTDA.	300096.0005	BANCO VENEZIA 1900 MM CT CZ VERNIZ	1357,5690	18,0000	24436,24	0,00	0,00	0,00	4154,16	1541,44	334,65	0,00	PRODUTOS DE CONCRETO	BANCO	VENEZIA	MOBILIARIO URBANO	206,8000	0,000000	0,0000	207,6771	RIO GRANDE DO SUL	0,00	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	VENDEDOR INTERNO - 3	1
23/02/2026	7446	1662	OBRA PRONTA - PROJETOS E EXECUCOES DE ENGENHARIA LTDA.	100056.0007	LIXEIRA BRAVO ECONOMICA DUPLA PR R9005 FOSC MICR PR 9005 FM PR 9005 FM	1704,9510	29,0000	49443,58	0,00	0,00	0,00	8825,68	3086,96	670,20	0,00	PRODUTOS DE ACO	LIXEIRA	BRAVO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	481,0665	RIO GRANDE DO SUL	0,00	0,00	08/01/2026	CONSUMIDOR FINAL	CONSTRUTORAS/INCORPORADORAS	08/01/2026	VENDEDOR INTERNO - 3	1
23/02/2026	7447	1057	LEGNA REPRESENTACAO COMERCIAL LTDA	100055.0007	LIXEIRA BRAVO ECONOMICA SIMPLES GR R7016 FOSC MICR GR 7016 FM CONCRET.	507,3084	20,0000	10146,17	0,00	0,00	0,00	710,23	717,13	155,69	0,00	PRODUTOS DE ACO	LIXEIRA	BRAVO	MOBILIARIO URBANO	0,0000	0,000000	0,0000	492,6735	PERNAMBUCO	0,00	0,00	14/01/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	11/08/2023	LEGNA REPRESENTACAO COMERCIAL LTDA	1
25/02/2026	7451	1133	CONDOMINIO FLORIANOPOLIS SHOPPING CENTER	200014.0024	BANCO IDEA L 1800MM S/ENCOSTO GR R7016 FOSC MICR CASTA DECK	3773,4000	20,0000	75468,00	0,00	0,00	0,00	9350,49	4728,83	1026,65	0,00	PRODUTOS EM MADEIRA	BANCO	IDEA	MOBILIARIO URBANO	0,0000	0,000000	0,0000	3470,6270	SANTA CATARINA	377,34	3896,04	19/12/2025	CONSUMIDOR FINAL	CONDOMÍNIOS/ASSOCIAÇÕES/CLUBES	15/12/2023	VENDEDOR INTERNO - 3	1
