Data de emissão	Nota	Cliente	Razão Social	Item	Descrição	Valor unitário	Qtde. faturada	Valor total	Valor do frete	Despesas acessórias	Desconto	ICMS	COFINS	PIS	Valor do ISSQN	Grupo de itens	Subgrupo de itens	Família	Linha	Custo MO	Custo Revenda	Terceirizacao	Custo MP	Estado	Comissão	ICMS UF DEST	Data do Pedido	Grupo de clientes	Família de clientes	Data de cad. clie.	Representante - Razão social (Representante)
23/03/2026	94797	5734	METALCO DO BRASIL LTDA	502037.0003	FLOREIRA DAHLIA 950 X 950 X 580 MM LARANJA R2004	2122,0712	6,0000	12732,43	0,00	0,00	0,00	1527,91	851,54	184,87	0,00	MOBILIARIO URBANO	FLOREIRA	METALCO	MOBILIARIO URBANO	132,7246	0,000000	302,8250	563,5357	RIO GRANDE DO SUL	0,00	0,00	19/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
23/03/2026	94797	5734	METALCO DO BRASIL LTDA	502037.0002	FLOREIRA DAHLIA 950 X 950 X 580 MM VERMELHO R3003	2122,0712	6,0000	12732,43	0,00	0,00	0,00	1527,91	851,54	184,87	0,00	MOBILIARIO URBANO	FLOREIRA	METALCO	MOBILIARIO URBANO	132,7246	0,000000	302,8250	563,5357	RIO GRANDE DO SUL	0,00	0,00	19/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
23/03/2026	94797	5734	METALCO DO BRASIL LTDA	502037.0004	FLOREIRA DAHLIA 950 X 950 X 580 MM AMARELO R1028	2122,0712	7,0000	14854,50	0,00	0,00	0,00	1782,56	993,47	215,69	0,00	MOBILIARIO URBANO	FLOREIRA	METALCO	MOBILIARIO URBANO	132,7246	0,000000	302,8250	563,5357	RIO GRANDE DO SUL	0,00	0,00	19/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
23/03/2026	94797	5734	METALCO DO BRASIL LTDA	600247.0004	MESA YOO DE JOGOS 600 GR 7016 FM MAD REFL CASTA DECK	942,5752	5,0000	4712,88	0,00	0,00	0,00	565,55	315,20	68,43	0,00	MOBILIARIO URBANO	MESA	METALCO	MOBILIARIO URBANO	91,7277	0,000000	133,3010	209,7179	RIO GRANDE DO SUL	0,00	0,00	19/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
23/03/2026	94797	5734	METALCO DO BRASIL LTDA	600258.0005	MESA AIR L GR 7016 FM MAD REFL CASTA DECK C/FIXACAO	5606,9157	5,0000	28034,58	0,00	0,00	0,00	3364,19	1874,95	407,06	0,00	MOBILIARIO URBANO	MESA	PIC NIC	MOBILIARIO URBANO	493,5722	0,000000	749,5554	1448,7839	RIO GRANDE DO SUL	0,00	0,00	19/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
23/03/2026	94798	5734	METALCO DO BRASIL LTDA	501399	CONJUNTO METALICO LIXEIRA SORRENTO	244,2000	25,0000	6105,00	0,00	0,00	0,00	732,61	408,30	88,64	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	55,5624	0,000000	16,1200	45,2853	RIO GRANDE DO SUL	0,00	0,00	26/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
23/03/2026	94797	5734	METALCO DO BRASIL LTDA	500453	BARRA ROSCADA M12X 140 (905128)	5,6384	20,0000	112,77	0,00	0,00	0,00	13,53	7,54	1,64	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	0,9490	0,000000	0,0000	1,2169	RIO GRANDE DO SUL	0,00	0,00	19/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/03/2026	94807	5734	METALCO DO BRASIL LTDA	600369.0005	BANCO COBRA R: 2,5M PR R9005 FOSC MICR MAD REFL CASTA DECK	1356,2648	3,0000	4068,79	0,00	0,00	0,00	488,26	272,12	59,08	0,00	MOBILIARIO URBANO	BANCO	COBRA	MOBILIARIO URBANO	327,8987	0,000000	114,9951	213,0769	RIO GRANDE DO SUL	0,00	0,00	29/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/03/2026	94807	5734	METALCO DO BRASIL LTDA	600409.0003	BALIZADOR QUICK FIXO A PR 9005 FM	251,6047	11,0000	2767,65	0,00	0,00	0,00	332,12	185,10	40,19	0,00	MOBILIARIO URBANO	BALIZADOR	QUICK	ESPECIAL	36,9715	0,000000	53,3000	52,7006	RIO GRANDE DO SUL	0,00	0,00	29/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/03/2026	94807	5734	METALCO DO BRASIL LTDA	600368.0004	BANCO COBRA RETO 2M PR R9005 FOSC MICR MAD REFL CASTA DECK	1764,6470	4,0000	7058,59	0,00	0,00	0,00	847,04	472,08	102,49	0,00	MOBILIARIO URBANO	BANCO	COBRA	MOBILIARIO URBANO	411,1168	0,000000	167,0302	275,1652	RIO GRANDE DO SUL	0,00	0,00	29/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/03/2026	94807	5734	METALCO DO BRASIL LTDA	600044.0063	BEBEDOURO FONTIS DG PR R9005 FOSC MICR ETIQUETA METALCO C/FILTRO	2216,6242	1,0000	2216,62	0,00	0,00	0,00	266,00	148,25	32,19	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	124,8795	0,000000	252,1000	753,8388	RIO GRANDE DO SUL	0,00	0,00	29/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/03/2026	94812	5734	METALCO DO BRASIL LTDA	600191.0009	BICICLETARIO GUARDIA (100038) GR 7016 FM	423,6638	1,0000	423,66	0,00	0,00	0,00	50,84	28,33	6,15	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	79,1906	0,000000	57,0965	69,2853	RIO GRANDE DO SUL	0,00	0,00	16/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/03/2026	94807	5734	METALCO DO BRASIL LTDA	600212.0006	LIXEIRA BRAVO COLONIAL DUPLA (100060) PR 9005 FM MAD REFL CASTA DECK	1133,1307	5,0000	5665,65	0,00	0,00	0,00	679,89	378,92	82,27	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	227,4138	0,000000	224,8294	229,3023	RIO GRANDE DO SUL	0,00	0,00	29/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
24/03/2026	94813	5734	METALCO DO BRASIL LTDA	501415.0011	ASSENTO ENCOSTO SIMPLES SARAH WOOD CZ 7012 FM MAD REFL CASTA DECK	1485,2105	38,0000	56438,00	0,00	0,00	0,00	6772,63	3774,57	819,48	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	199,5718	0,000000	147,6682	374,5429	RIO GRANDE DO SUL	0,00	0,00	21/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94823	5734	METALCO DO BRASIL LTDA	502036.0001	PE BANCO MALY PERSONALIZADO GRUPO SANTA EMILIA GR 7016 FM	96,5824	8,0000	772,66	0,00	0,00	0,00	92,72	51,68	11,22	0,00	MOBILIARIO URBANO	BANCO	ITENS ESPECIAIS	MOBILIARIO URBANO	12,0770	0,000000	28,8000	6,2069	RIO GRANDE DO SUL	0,00	0,00	25/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94823	5734	METALCO DO BRASIL LTDA	502035.0001	PE BANCO MALY PERSONALIZADO GIARDINO BELA VISTA GR 7016 FM	190,5817	8,0000	1524,65	0,00	0,00	0,00	182,96	101,97	22,14	0,00	MOBILIARIO URBANO	BANCO	ITENS ESPECIAIS	MOBILIARIO URBANO	13,2950	0,000000	29,2000	51,4857	RIO GRANDE DO SUL	0,00	0,00	25/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94824	5734	METALCO DO BRASIL LTDA	501773.0001	PLACA DE RESIDUOS 150 X 40 ORGANICO VM R3003 FOSC MICR	5,2900	32,0000	169,28	0,00	0,00	0,00	20,31	11,32	2,46	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	CITY DESIGN	0,8700	0,000000	1,0000	0,7189	RIO GRANDE DO SUL	0,00	0,00	18/07/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94820	5734	METALCO DO BRASIL LTDA	502114	TUBO QUADRADO FQ 80 X 80 X 3,00 X 6000MM	5,4500	107,0000	583,15	0,00	0,00	0,00	104,09	36,41	7,90	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	0,0000	0,000000	0,0000	5,3506	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94824	5734	METALCO DO BRASIL LTDA	501772.0001	PLACA DE RESIDUOS 150 X 40 SELETIVO VD R6005 FOSC MICR	5,2900	32,0000	169,28	0,00	0,00	0,00	20,31	11,32	2,46	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	CITY DESIGN	0,8700	0,000000	5,0000	0,7189	RIO GRANDE DO SUL	0,00	0,00	18/07/2025	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94820	5734	METALCO DO BRASIL LTDA	501822	TUBO QUAD 40 X 40 X 3,00 X 6000	5,6600	85,0000	481,10	0,00	0,00	0,00	84,45	30,15	6,54	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	0,0000	0,000000	0,0000	5,5662	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94822	5734	METALCO DO BRASIL LTDA	501435.0009	CONJUNTO METALICO ARO LIXEIRA DOHA CZ 9007 FM	109,7598	38,0000	4170,87	0,00	0,00	0,00	500,51	278,95	60,56	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	19,4229	0,000000	24,8150	9,0164	RIO GRANDE DO SUL	0,00	0,00	25/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94820	5734	METALCO DO BRASIL LTDA	501113	CHAPA ACO CARB FQ 3,75X1200X3000MM	4,1600	54,0000	224,64	0,00	0,00	0,00	40,10	14,03	3,04	0,00	OUTROS	OUTROS	ITENS ESPECIAIS	ESPECIAL	0,0000	0,000000	0,0000	4,0600	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94820	5734	METALCO DO BRASIL LTDA	401026	CHAPA ACO CARB FQ 6,35X1200X3000MM	4,0200	40,0000	160,80	0,00	0,00	0,00	28,23	10,08	2,19	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	3,9920	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
25/03/2026	94821	2814	BERTONI E BECKER COMERCIO DE SUCATA LTDA	700020	SUCATA FINA BRUTA	1,2000	1860,0000	2232,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	CONSUMIDOR FINAL	OUTRAS INDUSTRIAS	11/04/2018	VENDEDOR INTERNO - 1
25/03/2026	94821	2814	BERTONI E BECKER COMERCIO DE SUCATA LTDA	700020	SUCATA FINA BRUTA	1,2000	600,0000	720,00	0,00	0,00	0,00	0,00	0,00	0,00	0,00	OUTROS	OUTROS	OUTROS	OUTROS	0,0000	0,000000	0,0000	0,0000	RIO GRANDE DO SUL	0,00	0,00	19/04/2012	CONSUMIDOR FINAL	OUTRAS INDUSTRIAS	11/04/2018	VENDEDOR INTERNO - 1
27/03/2026	94856	4670	LEGNA REPRESENTACAO COMERCIAL LTDA	100259	PEZINHO TRASEIRO WEB S/ACOPLAMENTO PRETO POLIPROPILENO	0,3994	120,0000	47,93	0,00	0,00	0,00	3,36	3,39	0,74	0,00	OUTROS	OUTROS	WEB	VERSATIL	0,0000	0,000000	0,0907	0,1871	PERNAMBUCO	0,00	0,00	25/03/2026	REVENDA	DISTRIBUIDOR AUTORIZADO BLACK	15/04/2021	LEGNA REPRESENTACAO COMERCIAL LTDA
27/03/2026	94844	7162	3 REIS COMERCIO E SERVICOS LTDA	600451.0002	LIXEIRA BLOCO PR R9005 FOSC MICR	1527,3240	4,0000	6109,30	0,00	0,00	0,00	733,12	408,59	88,71	0,00	MOBILIARIO URBANO	LIXEIRA	OUTROS	MOBILIARIO URBANO	136,5322	0,000000	95,1000	90,8722	RIO DE JANEIRO	2309,31	0,00	06/02/2026	REVENDA	REVENDA OUTROS	06/02/2026	SISTEMAS RJB REPRESENTACOES LTDA
27/03/2026	94850	5734	METALCO DO BRASIL LTDA	600496.0001	BANCO COBRA RETO B C/ ENCOSTO -  RETO 2M CZ R7012 FOSC MICR MAD REFL C	3900,1639	10,0000	39001,64	0,00	0,00	0,00	4680,25	2608,43	566,30	0,00	MOBILIARIO URBANO	BANCO	COBRA	MOBILIARIO URBANO	996,2624	0,000000	354,9578	541,6544	RIO GRANDE DO SUL	0,00	0,00	21/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94861	5734	METALCO DO BRASIL LTDA	600225.0014	BANCO HARRIS 1800 C/ENCOSTO PR 9005 FM MAD REFL CASTA DECK	2229,8494	2,0000	4459,70	0,00	0,00	0,00	535,17	298,26	64,75	0,00	MOBILIARIO URBANO	BANCO	METALCO	MOBILIARIO URBANO	199,7696	0,000000	163,0332	721,5276	RIO GRANDE DO SUL	0,00	0,00	16/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94861	5734	METALCO DO BRASIL LTDA	600300.0004	BANCO HARRIS 1200 S/ENCOSTO PR 9005 FM MAD REFL CASTA DECK S/ ILUM	1563,7243	2,0000	3127,45	0,00	0,00	0,00	375,30	209,16	45,41	0,00	MOBILIARIO URBANO	BANCO	METALCO	MOBILIARIO URBANO	166,8733	0,000000	146,6295	493,4863	RIO GRANDE DO SUL	0,00	0,00	16/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94851	5734	METALCO DO BRASIL LTDA	600519.0001	BANCO NOALE 1210 WB PR 9005 FM MAD REFL CASTA DECK	1136,9893	20,0000	22739,79	0,00	0,00	0,00	2728,80	1520,84	330,18	0,00	MOBILIARIO URBANO	BANCO	NOALE	MOBILIARIO URBANO	125,5916	0,000000	153,9864	263,1112	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94851	5734	METALCO DO BRASIL LTDA	600027.0041	BANCO NOALE WB - 1800 PR R9005 FOSC MICR MAD REFL CASTA DECK	1293,7565	14,0000	18112,59	0,00	0,00	0,00	2173,54	1211,37	262,99	0,00	MOBILIARIO URBANO	BANCO	NOALE	MOBILIARIO URBANO	121,8616	0,000000	167,6015	326,7995	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94845	5734	METALCO DO BRASIL LTDA	600225.0016	BANCO HARRIS 1800 C/ENCOSTO CZ 9007 FM MAD REFL CASTA DECK	2237,8903	6,0000	13427,34	0,00	0,00	0,00	1611,30	898,02	194,96	0,00	MOBILIARIO URBANO	BANCO	METALCO	MOBILIARIO URBANO	199,7696	0,000000	163,0332	721,5276	RIO GRANDE DO SUL	0,00	0,00	06/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94850	5734	METALCO DO BRASIL LTDA	600523.0003	BEBEDOURO FONTIS B CZ 7012 FM CZ 7012 FM C/FILTRO	2528,5489	4,0000	10114,20	0,00	0,00	0,00	1213,72	676,44	146,86	0,00	MOBILIARIO URBANO	BEBEDOURO	FONTIS	MOBILIARIO URBANO	172,2010	0,000000	285,9000	692,4687	RIO GRANDE DO SUL	0,00	0,00	21/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94851	5734	METALCO DO BRASIL LTDA	600028.0041	BANCO NOALE WA - 1800 PR 9005 FM MAD REFL CASTA DECK	883,1854	2,0000	1766,37	0,00	0,00	0,00	211,97	118,13	25,65	0,00	MOBILIARIO URBANO	BANCO	NOALE	MOBILIARIO URBANO	94,5060	0,000000	98,5109	234,8065	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94859	5734	METALCO DO BRASIL LTDA	600182.0003	BICICLETARIO CICLOS (100025) LA 2004 FM	908,4480	3,0000	2725,34	0,00	0,00	0,00	327,04	182,27	39,57	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	67,8116	0,000000	160,9850	214,9460	RIO GRANDE DO SUL	0,00	0,00	16/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94850	5734	METALCO DO BRASIL LTDA	600168.0011	BICICLETARIO SPYRA 6 (100010) VERMELHO R2002	1111,3182	3,0000	3333,95	0,00	0,00	0,00	400,08	222,97	48,41	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	109,4106	0,000000	120,0000	282,6306	RIO GRANDE DO SUL	0,00	0,00	21/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94860	5734	METALCO DO BRASIL LTDA	501692.0004	ESTRUTURA BICICLETARIO SPYRA CL 3 + BARRA ROSCADA LA 2004 FM	412,8195	1,0000	412,82	0,00	0,00	0,00	49,54	27,61	5,99	0,00	MOBILIARIO URBANO	BICICLETARIO	METALCO	MOBILIARIO URBANO	36,3440	0,000000	82,0000	81,2790	RIO GRANDE DO SUL	0,00	0,00	11/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94851	5734	METALCO DO BRASIL LTDA	600363.0001	BIRA A PR 9005 FM	436,2185	20,0000	8724,37	0,00	0,00	0,00	1046,94	583,48	126,68	0,00	MOBILIARIO CORPORATIVO	CADEIRA	BIRA	VERSATIL	56,9330	0,000000	59,1542	86,5282	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94862	5734	METALCO DO BRASIL LTDA	600486.0004	CAVALINHO JOY INOX- J202 (100283)	3501,3764	4,0000	14005,51	0,00	0,00	0,00	1680,68	936,69	203,36	0,00	MOBILIARIO URBANO	BRINQUEDO	JOY	MOBILIARIO URBANO	56,9360	0,000000	284,4167	1431,1736	RIO GRANDE DO SUL	0,00	0,00	11/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94852	5734	METALCO DO BRASIL LTDA	502077.0002	LETTERE I MIN. 1300 VM 3003 FM	757,7436	1,0000	757,74	0,00	0,00	0,00	90,93	50,68	11,00	0,00	MOBILIARIO URBANO	LETTERE	ITENS ESPECIAIS	MOBILIARIO URBANO	123,9600	0,000000	111,2000	133,9870	RIO GRANDE DO SUL	0,00	0,00	24/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94852	5734	METALCO DO BRASIL LTDA	502076.0002	LETTERE T 1300 VM 3003 FM	771,3731	1,0000	771,37	0,00	0,00	0,00	92,57	51,59	11,20	0,00	MOBILIARIO URBANO	LETTERE	ITENS ESPECIAIS	MOBILIARIO URBANO	99,1460	0,000000	120,4000	157,4531	RIO GRANDE DO SUL	0,00	0,00	24/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94852	5734	METALCO DO BRASIL LTDA	502078.0002	LETTERE M 1300 VM 3003 FM	1722,2894	1,0000	1722,29	0,00	0,00	0,00	206,68	115,19	25,01	0,00	MOBILIARIO URBANO	LETTERE	ITENS ESPECIAIS	MOBILIARIO URBANO	162,2100	0,000000	298,0000	387,1465	RIO GRANDE DO SUL	0,00	0,00	24/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94849	5734	METALCO DO BRASIL LTDA	501429.0002	LIXEIRA BOX WOOD 100L COMPARTIMENTO DUPLO PR 9005 FM MAD REFL CASTA DE	1712,1173	3,0000	5136,35	0,00	0,00	0,00	616,37	343,52	74,58	0,00	MOBILIARIO URBANO	LIXEIRA	ITENS ESPECIAIS	ESPECIAL	214,7158	0,000000	325,5130	291,7367	RIO GRANDE DO SUL	0,00	0,00	16/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94859	5734	METALCO DO BRASIL LTDA	501429.0003	LIXEIRA BOX WOOD 100L COMPARTIMENTO DUPLO GR 7016 FM MAD REFL IN UV GL	1715,1179	3,0000	5145,35	0,00	0,00	0,00	617,45	344,12	74,71	0,00	MOBILIARIO URBANO	LIXEIRA	ITENS ESPECIAIS	ESPECIAL	214,7158	0,000000	325,5130	293,1995	RIO GRANDE DO SUL	0,00	0,00	16/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94862	5734	METALCO DO BRASIL LTDA	501919	TRAVESSAO BALANCO J501 INOX	4260,8164	1,0000	4260,82	0,00	0,00	0,00	511,30	284,96	61,87	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	METALCO	79,4060	0,000000	1774,2532	224,1324	RIO GRANDE DO SUL	0,00	0,00	11/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94848	5734	METALCO DO BRASIL LTDA	600167.0014	LIXEIRA BRAVO SIMPLES (100009) CST LISO GR 7016 FM GR 7016 FM PARAF	698,8154	2,0000	1397,63	0,00	0,00	0,00	167,72	93,47	20,29	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	74,4541	0,000000	117,4851	147,5194	RIO GRANDE DO SUL	0,00	0,00	16/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94845	5734	METALCO DO BRASIL LTDA	600217.0009	LIXEIRA BOX WOOD 100 L (100190) CZ 9007 FM MAD REFL CASTA DECK	1698,2985	4,0000	6793,19	0,00	0,00	0,00	815,19	454,33	98,64	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	194,8177	0,000000	344,7830	314,3309	RIO GRANDE DO SUL	0,00	0,00	06/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94849	5734	METALCO DO BRASIL LTDA	600216.0009	LIXEIRA BOX WOOD 50 L (100189) PR 9005 FM MAD REFL CASTA DECK	1305,7881	1,0000	1305,79	0,00	0,00	0,00	156,70	87,33	18,96	0,00	MOBILIARIO URBANO	LIXEIRA	METALCO	MOBILIARIO URBANO	195,3868	0,000000	187,7530	260,3219	RIO GRANDE DO SUL	0,00	0,00	16/02/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94853	5734	METALCO DO BRASIL LTDA	502107.0001	ARMARIO MACEIO GR 7016 FM MAD REFL CASTA DECK	9708,1510	20,0000	194163,02	0,00	0,00	0,00	23299,81	12985,60	2819,24	0,00	MOBILIARIO URBANO	MESA	ITENS ESPECIAIS	ESPECIAL	1056,0828	0,000000	1879,3963	3282,0167	RIO GRANDE DO SUL	0,00	0,00	09/03/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
27/03/2026	94851	5734	METALCO DO BRASIL LTDA	501827.0001	MESA BIRRA ESPECIAL 800 X 800 X 775 PRETO R9005 REFLORESTAMENTO CASTAN	1315,9545	5,0000	6579,77	0,00	0,00	0,00	789,58	440,05	95,54	0,00	MOBILIARIO CORPORATIVO	MESA	BIRA	MOBILIARIO URBANO	107,1690	0,000000	204,3923	326,3195	RIO GRANDE DO SUL	0,00	0,00	27/01/2026	PRIVATE LABEL	OUTRAS INDUSTRIAS	31/03/2014	2F IND, COM, IMPORT, EXPORT E REPRESENTACOES LTDA
